V1,LSOA Code,age,value,sex
4853842,E01007121,48,13,2
4853843,E01007122,48,7,2
4853844,E01007123,48,10,2
4853845,E01007124,48,7,2
4853846,E01007125,48,14,2
4853847,E01007126,48,17,2
4853848,E01007127,48,11,2
4853849,E01007128,48,5,2
4853850,E01007129,48,15,2
4853851,E01007130,48,12,2
4853852,E01007131,48,11,2
4853853,E01007133,48,7,2
4853854,E01007135,48,6,2
4853855,E01007136,48,16,2
4853856,E01007137,48,14,2
4853857,E01007138,48,16,2
4853858,E01007139,48,16,2
4853859,E01007140,48,17,2
4853860,E01007141,48,13,2
4853861,E01007142,48,13,2
4853862,E01007143,48,11,2
4853863,E01007144,48,10,2
4853864,E01007145,48,10,2
4853865,E01007146,48,12,2
4853866,E01007147,48,10,2
4853867,E01007148,48,9,2
4853868,E01007149,48,8,2
4853869,E01007150,48,7,2
4853870,E01007151,48,7,2
4853871,E01007152,48,8,2
4853872,E01007153,48,11,2
4853873,E01007154,48,9,2
4853874,E01007155,48,16,2
4853875,E01007156,48,12,2
4853876,E01007157,48,11,2
4853877,E01007158,48,9,2
4853878,E01007159,48,10,2
4853879,E01007160,48,14,2
4853880,E01007161,48,7,2
4853881,E01007162,48,19,2
4853882,E01007163,48,18,2
4853883,E01007164,48,13,2
4853884,E01007165,48,8,2
4853885,E01007166,48,6,2
4853886,E01007167,48,9,2
4853887,E01007168,48,6,2
4853888,E01007169,48,15,2
4853889,E01007170,48,19,2
4853890,E01007171,48,13,2
4853891,E01007172,48,9,2
4853892,E01007173,48,12,2
4853893,E01007174,48,12,2
4853894,E01007175,48,19,2
4853895,E01007176,48,14,2
4853896,E01007177,48,13,2
4853897,E01007178,48,17,2
4853898,E01007179,48,6,2
4853899,E01007180,48,15,2
4853900,E01007181,48,11,2
4853901,E01007182,48,10,2
4853902,E01007183,48,7,2
4853903,E01007184,48,14,2
4853904,E01007185,48,6,2
4853905,E01007186,48,19,2
4853906,E01007187,48,11,2
4853907,E01007188,48,11,2
4853908,E01007189,48,11,2
4853909,E01007190,48,16,2
4853910,E01007191,48,10,2
4853911,E01007192,48,10,2
4853912,E01007193,48,16,2
4853913,E01007194,48,15,2
4853914,E01007195,48,15,2
4853915,E01007196,48,5,2
4853916,E01007197,48,10,2
4853917,E01007198,48,17,2
4853918,E01007199,48,11,2
4853919,E01007200,48,11,2
4853920,E01007201,48,20,2
4853921,E01007202,48,8,2
4853922,E01007203,48,24,2
4853923,E01007204,48,9,2
4853924,E01007205,48,16,2
4853925,E01007206,48,12,2
4853926,E01007207,48,12,2
4853927,E01007208,48,8,2
4853928,E01007209,48,15,2
4853929,E01007210,48,18,2
4853930,E01007211,48,13,2
4853931,E01007212,48,12,2
4853932,E01007213,48,7,2
4853933,E01007214,48,9,2
4853934,E01007215,48,16,2
4853935,E01007216,48,16,2
4853936,E01007217,48,15,2
4853937,E01007218,48,4,2
4853938,E01007219,48,17,2
4853939,E01007220,48,10,2
4853940,E01007221,48,11,2
4853941,E01007222,48,10,2
4853942,E01007223,48,13,2
4853943,E01007224,48,9,2
4853944,E01007225,48,15,2
4853945,E01007226,48,10,2
4853946,E01007227,48,4,2
4853947,E01007228,48,9,2
4853948,E01007229,48,19,2
4853949,E01007230,48,5,2
4853950,E01007231,48,9,2
4853951,E01007232,48,8,2
4853952,E01007233,48,18,2
4853953,E01007234,48,8,2
4853954,E01007235,48,11,2
4853955,E01007236,48,7,2
4853956,E01007237,48,15,2
4853957,E01007238,48,13,2
4853958,E01007239,48,14,2
4853959,E01007240,48,8,2
4853960,E01007241,48,9,2
4853961,E01007242,48,10,2
4853962,E01007243,48,11,2
4853963,E01007244,48,17,2
4853964,E01007245,48,6,2
4853965,E01007246,48,9,2
4853966,E01007247,48,15,2
4853967,E01007248,48,14,2
4853968,E01007249,48,11,2
4853969,E01007250,48,11,2
4853970,E01007251,48,6,2
4853971,E01007252,48,15,2
4853972,E01007253,48,6,2
4853973,E01007254,48,22,2
4853974,E01007255,48,15,2
4853975,E01007256,48,10,2
4853976,E01007257,48,8,2
4853977,E01007258,48,10,2
4853978,E01007259,48,8,2
4853979,E01007260,48,12,2
4853980,E01007261,48,15,2
4853981,E01007262,48,13,2
4853982,E01007263,48,11,2
4853983,E01007264,48,11,2
4853984,E01007265,48,12,2
4853985,E01007266,48,5,2
4853986,E01007267,48,8,2
4853987,E01007268,48,4,2
4853988,E01007269,48,13,2
4853989,E01007270,48,17,2
4853990,E01007271,48,5,2
4853991,E01007272,48,6,2
4853992,E01007273,48,12,2
4853993,E01007274,48,13,2
4853994,E01007275,48,8,2
4853995,E01007276,48,13,2
4853996,E01007277,48,11,2
4853997,E01007278,48,12,2
4853998,E01007279,48,15,2
4853999,E01007280,48,11,2
4854000,E01007281,48,15,2
4854001,E01007282,48,10,2
4854002,E01007283,48,9,2
4854003,E01007284,48,15,2
4854004,E01007285,48,6,2
4854005,E01007286,48,8,2
4854006,E01007287,48,12,2
4854007,E01007288,48,8,2
4854008,E01007289,48,6,2
4854009,E01007290,48,12,2
4854010,E01007291,48,9,2
4854011,E01007292,48,12,2
4854012,E01007293,48,9,2
4854013,E01007294,48,10,2
4854014,E01007295,48,14,2
4854015,E01007296,48,9,2
4854016,E01007297,48,8,2
4854017,E01007298,48,11,2
4854018,E01007299,48,4,2
4854019,E01007300,48,17,2
4854020,E01007301,48,20,2
4854021,E01007302,48,15,2
4854022,E01007303,48,8,2
4854023,E01007304,48,7,2
4854024,E01007305,48,16,2
4854025,E01007306,48,12,2
4854026,E01007307,48,20,2
4854027,E01007308,48,10,2
4854028,E01007309,48,14,2
4854029,E01007310,48,7,2
4854030,E01007311,48,7,2
4854031,E01007312,48,14,2
4854032,E01007313,48,15,2
4854033,E01007314,48,10,2
4854034,E01007315,48,13,2
4854035,E01007316,48,14,2
4854036,E01032903,48,25,2
4887978,E01006512,49,6,2
4887979,E01006513,49,3,2
4887980,E01006514,49,6,2
4887981,E01006515,49,9,2
4887982,E01006518,49,10,2
4887983,E01006519,49,9,2
4887984,E01006520,49,10,2
4887985,E01006521,49,10,2
4887986,E01006522,49,12,2
4887987,E01006523,49,10,2
4887988,E01006524,49,6,2
4887989,E01006525,49,10,2
4887990,E01006526,49,14,2
4887991,E01006527,49,10,2
4887992,E01006528,49,11,2
4887993,E01006529,49,9,2
4887994,E01006530,49,8,2
4887995,E01006531,49,12,2
4887996,E01006532,49,9,2
4887997,E01006533,49,14,2
4887998,E01006534,49,12,2
4887999,E01006535,49,10,2
4888000,E01006536,49,20,2
4888001,E01006537,49,16,2
4888002,E01006538,49,7,2
4888003,E01006539,49,10,2
4888004,E01006540,49,10,2
4888005,E01006541,49,21,2
4888006,E01006542,49,7,2
4888007,E01006543,49,4,2
4888008,E01006544,49,15,2
4888009,E01006545,49,8,2
4888010,E01006546,49,3,2
4888011,E01006547,49,5,2
4888012,E01006548,49,9,2
4888013,E01006549,49,9,2
4888014,E01006550,49,3,2
4888015,E01006551,49,6,2
4888016,E01006552,49,7,2
4888017,E01006553,49,13,2
4888018,E01006554,49,8,2
4888019,E01006556,49,9,2
4888020,E01006557,49,5,2
4888021,E01006558,49,7,2
4888022,E01006560,49,10,2
4888023,E01006562,49,11,2
4888024,E01006563,49,12,2
4888025,E01006564,49,14,2
4888026,E01006565,49,8,2
4888027,E01006566,49,10,2
4888028,E01006567,49,8,2
4888029,E01006568,49,14,2
4888030,E01006569,49,10,2
4888031,E01006570,49,11,2
4888032,E01006571,49,4,2
4888033,E01006572,49,9,2
4888034,E01006573,49,11,2
4888035,E01006574,49,6,2
4888036,E01006575,49,14,2
4888037,E01006576,49,9,2
4888038,E01006577,49,18,2
4888039,E01006578,49,11,2
4888040,E01006579,49,13,2
4888041,E01006580,49,8,2
4888042,E01006581,49,10,2
4888043,E01006582,49,17,2
4888044,E01006583,49,21,2
4888045,E01006584,49,9,2
4888046,E01006585,49,14,2
4888047,E01006586,49,10,2
4888048,E01006587,49,11,2
4888049,E01006588,49,6,2
4888050,E01006589,49,18,2
4888051,E01006590,49,7,2
4888052,E01006591,49,9,2
4888053,E01006592,49,10,2
4888054,E01006593,49,6,2
4888055,E01006594,49,7,2
4888056,E01006595,49,8,2
4888057,E01006596,49,11,2
4888058,E01006597,49,18,2
4888059,E01006598,49,15,2
4888060,E01006599,49,13,2
4888061,E01006600,49,7,2
4888062,E01006603,49,12,2
4888063,E01006604,49,11,2
4888064,E01006605,49,9,2
4888065,E01006606,49,10,2
4888066,E01006607,49,14,2
4888067,E01006608,49,8,2
4888068,E01006609,49,10,2
4888069,E01006610,49,12,2
4888070,E01006611,49,13,2
4888071,E01006612,49,10,2
4888072,E01006613,49,8,2
4888073,E01006614,49,9,2
4888074,E01006615,49,2,2
4888075,E01006616,49,7,2
4888076,E01006617,49,9,2
4888077,E01006618,49,8,2
4888078,E01006619,49,14,2
4888079,E01006620,49,7,2
4888080,E01006621,49,14,2
4888081,E01006622,49,15,2
4888082,E01006623,49,8,2
4888083,E01006624,49,15,2
4888084,E01006625,49,7,2
4888085,E01006626,49,5,2
4888086,E01006627,49,11,2
4888087,E01006628,49,13,2
4888088,E01006629,49,4,2
4888089,E01006630,49,9,2
4888090,E01006632,49,7,2
4888091,E01006633,49,16,2
4888092,E01006637,49,3,2
4888093,E01006638,49,2,2
4888094,E01006639,49,6,2
4888095,E01006640,49,19,2
4888096,E01006641,49,19,2
4888097,E01006642,49,9,2
4888098,E01006643,49,21,2
4888099,E01006644,49,14,2
4888100,E01006645,49,5,2
4888101,E01006646,49,13,2
4888102,E01006647,49,7,2
4888103,E01006648,49,7,2
4888104,E01006651,49,13,2
4888105,E01006652,49,8,2
4888106,E01006653,49,12,2
4888107,E01006654,49,6,2
4888108,E01006655,49,8,2
4888109,E01006656,49,3,2
4888110,E01006657,49,14,2
4888111,E01006658,49,9,2
4888112,E01006659,49,10,2
4888113,E01006660,49,9,2
4888114,E01006661,49,9,2
4888115,E01006662,49,6,2
4888116,E01006663,49,8,2
4888117,E01006664,49,13,2
4888118,E01006665,49,11,2
4888119,E01006666,49,11,2
4888120,E01006667,49,14,2
4888121,E01006668,49,18,2
4888122,E01006669,49,17,2
4888123,E01006670,49,10,2
4888124,E01006671,49,13,2
4888125,E01006672,49,17,2
4888126,E01006673,49,11,2
4888127,E01006674,49,16,2
4888128,E01006675,49,5,2
4888129,E01006676,49,8,2
4888130,E01006677,49,3,2
4888131,E01006678,49,12,2
4888132,E01006679,49,13,2
4888133,E01006680,49,7,2
4888134,E01006681,49,6,2
4888135,E01006682,49,10,2
4888136,E01006683,49,8,2
4888137,E01006684,49,20,2
4888138,E01006685,49,12,2
4888139,E01006686,49,3,2
4888140,E01006687,49,18,2
4888141,E01006688,49,10,2
4888142,E01006689,49,19,2
4888143,E01006690,49,9,2
4888144,E01006691,49,9,2
4888145,E01006692,49,9,2
4888146,E01006693,49,8,2
4888147,E01006694,49,13,2
4888148,E01006695,49,9,2
4888149,E01006696,49,12,2
4888150,E01006697,49,7,2
4888151,E01006698,49,11,2
4888152,E01006699,49,7,2
4888153,E01006700,49,11,2
4888154,E01006701,49,5,2
4888155,E01006702,49,8,2
4888156,E01006703,49,6,2
4888157,E01006705,49,7,2
4888158,E01006706,49,10,2
4888159,E01006707,49,11,2
4888160,E01006708,49,15,2
4888161,E01006709,49,6,2
4888162,E01006710,49,10,2
4888163,E01006711,49,9,2
4888164,E01006712,49,10,2
4888165,E01006713,49,8,2
4888166,E01006716,49,10,2
4888167,E01006717,49,9,2
4888168,E01006718,49,12,2
4888169,E01006719,49,9,2
4888170,E01006720,49,13,2
4888171,E01006721,49,7,2
4888172,E01006722,49,1,2
4888173,E01006723,49,4,2
4888174,E01006724,49,6,2
4888175,E01006725,49,7,2
4888176,E01006726,49,10,2
4888177,E01006727,49,6,2
4888178,E01006728,49,20,2
4888179,E01006729,49,10,2
4888180,E01006730,49,8,2
4888181,E01006731,49,8,2
4888182,E01006732,49,8,2
4888183,E01006734,49,6,2
4888184,E01006735,49,3,2
4888185,E01006736,49,21,2
4888186,E01006737,49,7,2
4888187,E01006738,49,8,2
4888188,E01006739,49,11,2
4888189,E01006740,49,17,2
4888190,E01006741,49,17,2
4888191,E01006742,49,12,2
4888192,E01006743,49,11,2
4888193,E01006744,49,6,2
4888194,E01006745,49,10,2
4888195,E01006746,49,12,2
4888196,E01006747,49,9,2
4888197,E01006748,49,4,2
4888198,E01006751,49,17,2
4888199,E01006752,49,8,2
4888200,E01006753,49,8,2
4888201,E01006754,49,8,2
4888202,E01006755,49,6,2
4888203,E01006756,49,12,2
4888204,E01006757,49,19,2
4888205,E01006758,49,10,2
4888206,E01006759,49,8,2
4888207,E01006760,49,11,2
4888208,E01006761,49,8,2
4888209,E01006762,49,10,2
4888210,E01006763,49,6,2
4888211,E01006764,49,10,2
4888212,E01006765,49,14,2
4888213,E01006766,49,10,2
4888214,E01006767,49,9,2
4888215,E01006768,49,7,2
4888216,E01006769,49,17,2
4888217,E01006770,49,6,2
4888218,E01006771,49,8,2
4888219,E01006772,49,11,2
4888220,E01006773,49,8,2
4888221,E01006774,49,9,2
4888222,E01006775,49,9,2
4888223,E01006776,49,13,2
4888224,E01006778,49,8,2
4888225,E01006779,49,15,2
4888226,E01006780,49,10,2
4888227,E01006781,49,12,2
4888228,E01006782,49,17,2
4888229,E01006783,49,17,2
4888230,E01006784,49,7,2
4888231,E01006785,49,4,2
4888232,E01006786,49,15,2
4888233,E01006787,49,17,2
4888234,E01006788,49,11,2
4888235,E01006790,49,17,2
4888236,E01006791,49,3,2
4888237,E01006792,49,8,2
4888238,E01006793,49,8,2
4888239,E01006794,49,8,2
4888240,E01006795,49,13,2
4888241,E01006796,49,14,2
4888242,E01006797,49,9,2
4888243,E01006798,49,14,2
4888244,E01006799,49,4,2
4888245,E01006800,49,8,2
4888246,E01006801,49,15,2
4888247,E01032505,49,9,2
4888248,E01032506,49,6,2
4888249,E01032507,49,9,2
4888250,E01032508,49,11,2
4888251,E01032509,49,8,2
4888252,E01032510,49,16,2
4888253,E01032511,49,7,2
4888254,E01033747,49,9,2
4888255,E01033748,49,5,2
4888256,E01033749,49,1,2
4888257,E01033750,49,3,2
4888258,E01033751,49,4,2
4888259,E01033752,49,9,2
4888260,E01033753,49,1,2
4888261,E01033754,49,4,2
4888262,E01033755,49,1,2
4888263,E01033756,49,1,2
4888264,E01033757,49,3,2
4888265,E01033758,49,1,2
4888266,E01033759,49,13,2
4888267,E01033760,49,1,2
4888268,E01033761,49,2,2
4888269,E01033762,49,1,2
4888270,E01033763,49,12,2
4888271,E01033764,49,19,2
4888272,E01033765,49,7,2
4888273,E01033766,49,9,2
4888274,E01033767,49,7,2
4888275,E01033768,49,11,2
4888584,E01007110,49,13,2
4888585,E01007111,49,11,2
4888586,E01007112,49,9,2
4888587,E01007113,49,11,2
4888588,E01007114,49,8,2
4888589,E01007115,49,12,2
4888590,E01007116,49,11,2
4888591,E01007117,49,9,2
4888592,E01007118,49,12,2
4888593,E01007119,49,9,2
4888594,E01007120,49,13,2
4888595,E01007121,49,18,2
4888596,E01007122,49,10,2
4888597,E01007123,49,11,2
4888598,E01007124,49,8,2
4888599,E01007125,49,11,2
4888600,E01007126,49,15,2
4888601,E01007127,49,17,2
4888602,E01007128,49,9,2
4888603,E01007129,49,15,2
4888604,E01007130,49,12,2
4888605,E01007131,49,16,2
4888606,E01007133,49,16,2
4888607,E01007135,49,14,2
4888608,E01007136,49,16,2
4888609,E01007137,49,10,2
4888610,E01007138,49,9,2
4888611,E01007139,49,17,2
4888612,E01007140,49,17,2
4888613,E01007141,49,14,2
4888614,E01007142,49,5,2
4888615,E01007143,49,10,2
4888616,E01007144,49,13,2
4888617,E01007145,49,13,2
4888618,E01007146,49,6,2
4888619,E01007147,49,16,2
4888620,E01007148,49,12,2
4888621,E01007149,49,15,2
4888622,E01007150,49,8,2
4888623,E01007151,49,16,2
4888624,E01007152,49,18,2
4888625,E01007153,49,7,2
4888626,E01007154,49,10,2
4888627,E01007155,49,6,2
4888628,E01007156,49,6,2
4888629,E01007157,49,6,2
4888630,E01007158,49,10,2
4888631,E01007159,49,21,2
4888632,E01007160,49,10,2
4888633,E01007161,49,18,2
4888634,E01007162,49,15,2
4888635,E01007163,49,21,2
4888636,E01007164,49,12,2
4888637,E01007165,49,8,2
4888638,E01007166,49,7,2
4888639,E01007167,49,17,2
4888640,E01007168,49,14,2
4888641,E01007169,49,13,2
4888642,E01007170,49,8,2
4888643,E01007171,49,16,2
4888644,E01007172,49,7,2
4888645,E01007173,49,10,2
4888646,E01007174,49,11,2
4888647,E01007175,49,17,2
4888648,E01007176,49,16,2
4888649,E01007177,49,12,2
4888650,E01007178,49,13,2
4888651,E01007179,49,5,2
4888652,E01007180,49,14,2
4888653,E01007181,49,14,2
4888654,E01007182,49,8,2
4888655,E01007183,49,9,2
4888656,E01007184,49,10,2
4888657,E01007185,49,5,2
4888658,E01007186,49,9,2
4888659,E01007187,49,9,2
4888660,E01007188,49,11,2
4888661,E01007189,49,9,2
4888662,E01007190,49,10,2
4888663,E01007191,49,14,2
4888664,E01007192,49,8,2
4888665,E01007193,49,13,2
4888666,E01007194,49,7,2
4888667,E01007195,49,11,2
4888668,E01007196,49,6,2
4888669,E01007197,49,10,2
4888670,E01007198,49,18,2
4888671,E01007199,49,11,2
4888672,E01007200,49,10,2
4888673,E01007201,49,9,2
4888674,E01007202,49,6,2
4888675,E01007203,49,20,2
4888676,E01007204,49,6,2
4888677,E01007205,49,13,2
4888678,E01007206,49,19,2
4888679,E01007207,49,11,2
4888680,E01007208,49,15,2
4888681,E01007209,49,9,2
4888682,E01007210,49,16,2
4888683,E01007211,49,6,2
4888684,E01007212,49,10,2
4888685,E01007213,49,8,2
4888686,E01007214,49,7,2
4888687,E01007215,49,12,2
4888688,E01007216,49,10,2
4888689,E01007217,49,9,2
4888690,E01007218,49,5,2
4888691,E01007219,49,18,2
4888692,E01007220,49,11,2
4888693,E01007221,49,17,2
4888694,E01007222,49,8,2
4888695,E01007223,49,10,2
4888696,E01007224,49,10,2
4888697,E01007225,49,18,2
4888698,E01007226,49,14,2
4888699,E01007227,49,15,2
4888700,E01007228,49,10,2
4888701,E01007229,49,10,2
4888702,E01007230,49,6,2
4888703,E01007231,49,9,2
4888704,E01007232,49,10,2
4888705,E01007233,49,15,2
4888706,E01007234,49,13,2
4888707,E01007235,49,14,2
4888708,E01007236,49,6,2
4888709,E01007237,49,8,2
4888710,E01007238,49,5,2
4888711,E01007239,49,9,2
4888712,E01007240,49,11,2
4888713,E01007241,49,5,2
4888714,E01007242,49,4,2
4888715,E01007243,49,14,2
4888716,E01007244,49,14,2
4888717,E01007245,49,8,2
4888718,E01007246,49,8,2
4888719,E01007247,49,11,2
4888720,E01007248,49,5,2
4888721,E01007249,49,10,2
4888722,E01007250,49,6,2
4888723,E01007251,49,9,2
4888724,E01007252,49,8,2
4888725,E01007253,49,4,2
4888726,E01007254,49,20,2
4888727,E01007255,49,14,2
4888728,E01007256,49,14,2
4888729,E01007257,49,9,2
4888730,E01007258,49,11,2
4888731,E01007259,49,13,2
4888732,E01007260,49,11,2
4888733,E01007261,49,7,2
4888734,E01007262,49,10,2
4888735,E01007263,49,8,2
4888736,E01007264,49,14,2
4888737,E01007265,49,11,2
4888738,E01007266,49,5,2
4888739,E01007267,49,10,2
4888740,E01007268,49,6,2
4888741,E01007269,49,19,2
4888742,E01007270,49,9,2
4888743,E01007271,49,17,2
4888744,E01007272,49,13,2
4888745,E01007273,49,7,2
4888746,E01007274,49,14,2
